hs20 48807376 48809212 hs6 143072604 143266338
hs20 48807376 48809212 hs4 2932288 2936586
hs20 48807376 48809212 hs19 6436090 6465214
hs20 48807376 48809212 hs19 49471382 49496567
hs20 48807376 48809212 hs4 174252846 174256276
hs20 48807376 48809212 hs9 2621834 2660053
hs20 48807376 48809212 hs11 60145955 60163424
hs20 48807376 48809212 hs7 148504475 148581413
hs20 48807376 48809212 hs20 49505585 49547958
hs20 48807376 48809212 hs15 66994566 67074338
hs20 48807376 48809212 hs19 41768401 41813503
hs20 48807376 48809212 hs17 17713713 17740325
hs20 48807376 48809212 hs19 49496705 49519252
hs20 48807376 48809212 hs6 41235664 41254457
hs20 48807376 48809212 hs9 80912059 80945009
hs20 48807376 48809212 hs14 21853353 21924285
hs20 48807376 48809212 hs12 54624724 54673886
hs20 48807376 48809212 hs6 86318053 86353510
hs20 48807376 48809212 hs17 41277627 41305688
hs20 48807376 48809212 hs17 73262309 73267308
hs20 48807376 48809212 hs2 145141648 145282147
hs20 48807376 48809212 hs5 49961733 50142356
hs20 48807376 48809212 hs10 70847862 70864567
hs20 48807376 48809212 hs15 91509270 91538859
hs20 48807376 48809212 hs9 94972489 95056038
hs20 48807376 48809212 hs3 49396578 49450431
hs20 48807376 48809212 hs19 10764937 10803093
hs20 48807376 48809212 hs1 204372515 204380919
hs20 48807376 48809212 hs17 79890260 79900288
hs20 48807376 48809212 hsX 19552093 19905719
hs20 48807376 48809212 hs10 96305547 96373662
hs20 48807376 48809212 hs19 49133287 49140695
hs20 48807376 48809212 hs6 111620234 111804918
hs20 48807376 48809212 hs1 245133007 245290466
hs20 48807376 48809212 hs1 154377669 154441926
hs20 48807376 48809212 hs1 33282368 33324476
hs20 48807376 48809212 hs16 69389464 69442474
hs20 48807376 48809212 hs16 96407 103628
hs20 48807376 48809212 hs1 203595689 203713209
hs20 48807376 48809212 hs6 31847536 31865464
hs20 48807376 48809212 hs13 31032884 31191734
hs20 48807376 48809212 hs5 179041179 179061785
hs20 48807376 48809212 hs13 33160564 33352157
hs20 48807376 48809212 hs11 27387508 27494322
hs20 48807376 48809212 hs4 153539784 153601317
hs20 48807376 48809212 hs15 89859534 89878092
hs20 48807376 48809212 hs17 56295909 56345879
hs20 48807376 48809212 hs6 135502453 135540311
hs20 48807376 48809212 hs4 6783102 6885897
hs20 48807376 48809212 hs1 156711899 156736717
hs20 48807376 48809212 hs13 50601269 50699856
hs20 48807376 48809212 hs1 26798941 26802463
hs20 48807376 48809212 hs18 9475007 9538114
hs20 48807376 48809212 hs11 59824060 59838601
hs20 48807376 48809212 hs1 179923873 180084015
hs20 48807376 48809212 hs15 69706585 69740764
hs20 48807376 48809212 hs16 70286198 70323446
hs20 48807376 48809212 hsX 53111549 53117722
hs20 48807376 48809212 hs2 45878484 46415129
hs20 48807376 48809212 hs19 2427636 2456994
hs20 48807376 48809212 hs5 72112139 72212560
hs20 48807376 48809212 hs8 21995533 21999464
hs20 48807376 48809212 hs9 110045418 110094475
hs20 48807376 48809212 hs17 38137050 38154213
hs20 48807376 48809212 hs17 1665253 1680868
hs20 48807376 48809212 hs8 103661007 103668130
hs20 48807376 48809212 hs16 4307187 4323076
hs20 48807376 48809212 hs7 91741465 91772266
hs20 48807376 48809212 hsX 135747706 135864247
hs20 48807376 48809212 hs3 49044495 49053386
hs20 48807376 48809212 hs12 57869228 57911352
hs20 48807376 48809212 hs1 14026693 14151574
hs20 48807376 48809212 hs2 230628554 230787955
hs20 48807376 48809212 hs10 3818188 3827473
hs20 48807376 48809212 hs1 50883222 50889172
hs20 48807376 48809212 hs1 45205490 45233439
hs20 48807376 48809212 hs1 235490665 235507847
hs20 48807376 48809212 hs12 122989190 123011547
hs20 48807376 48809212 hs8 118532952 118552501
