hs6 30844198 30867933 0.949201096539538
hs7 73645829 73668774 0.529426928008456
hs1 161576081 161578007 -0.319124653818656
hs2 113973574 114036527 0.218857912568669
hs6 42123144 42147794 -0.832098986379583
hs3 49842640 49851379 0.504259421443202
hs17 38214543 38250120 -0.318343749948814
hs14 88932122 89021077 0.32854741479388
hs17 34198495 34207797 1.04665334873982
hs10 135333910 135374724 -0.695253562916124
hs3 184279572 184300197 -0.634258740771829
hs11 64073044 64084215 0.978084627121842
hs19 41349443 41356352 -0.600202287631049
hs13 114523522 114567046 -0.520521315987477
hs14 23305766 23318236 -0.498877801431801
hs16 67188083 67194201 0.26233215507711
hs3 171318195 171528740 -1.65149748487544
hs14 65381203 65528521 0.428457610629897
hs7 76610266 76673092 -0.954015553721703
hs11 64037302 64052176 1.2567763427882
hs17 1553923 1588176 -0.275755506443986
hs19 36630477 36641255 0.260056000327236
hs9 127620159 127624260 0.729943364845481
hs19 55896713 55914612 1.54538858030407
hs11 10818597 10830657 -0.196708465241669
hs22 36906897 36925483 0.535143265321917
hs1 8014351 8045565 -0.504780693667225
hs15 40327940 40331389 -0.29149247054047
hs10 5807186 5884095 -0.312418451321252
hs1 24018269 24022915 0.538684150658845
hs12 49329506 49351334 -0.628929183133085
hs16 9250219 9250761 -0.17289172004015
hs3 101399935 101405626 -0.0764645175156957
hs14 21677295 21737653 -0.313674978832585
hs2 242254515 242293442 -0.582282527515257
hs18 29991471 29993167 -0.517319697708619
hs2 55459039 55462989 -0.733940181365874
hs11 17095936 17099334 -0.47923471530787
hs11 64888100 64889945 0.0715977223445776
hs1 11072414 11085796 -0.662885799605732
hs11 65590493 65629497 -0.14465682040063
hs19 49118585 49122793 0.666306613320414
hs2 58478575 58479703 0.2049321676239
hs19 58897767 58906173 0.179701626717424
hs17 41150290 41154976 -0.700484798472674
hs4 109541722 109551568 -0.51588725463024
hs18 55267888 55289445 -0.825658751004909
hs2 96850597 96874563 -0.0917661302761186
hs17 37356536 37360980 0.425715801231085
hs12 98987369 98995946 -0.632997558673598
hs19 49999622 50002946 -1.32601366572951
hs15 66628544 66679084 -0.678856884428276
hs17 62495734 62504317 0.231706124305321
hs12 112842994 112856642 0.091923375628614
hs17 7146910 7155810 0.597178473775648
hs6 35436185 35438562 0.508672059170353
hs7 26240782 26252976 1.73325030916925
hs18 47014851 47018906 -0.804540317474495
hs1 36067185 36107445 0.199148255264793
hs1 32479430 32526451 -1.63730837017208
hs6 31497996 31510225 -0.672154670160087
hs22 32783569 32808242 0.527796560653876
hs14 69846848 69865344 -0.1051784154666
hs12 120899471 120907596 0.565012158605315
hs6 30539153 30564956 -0.0872261605947049
hs14 23033805 23058175 0.221349276144096
hs14 100704635 100749129 -0.925823361316198
hs1 153946745 153950164 -0.295206409920954
hs17 47865917 47906458 -1.66114759388302
hs19 36705504 36729676 0.251031836110599
hs11 65729160 65747299 1.21624015271379
hs1 153634512 153643524 1.15294223132328
hs17 4862521 4871167 0.566087630428003
hs11 6627526 6633898 -0.38761514510494
hs2 68268262 68338080 1.07156343041472
hsX 70503042 70521018 -0.835871993096882
hs2 96940074 96971297 0.101413734588641
hs3 49396578 49450431 0.179290913505342
hs16 2303117 2318413 0.40524360191541
hs10 79793518 79816570 0.457003738189961
hs8 99037079 99058697 -0.605890832678615
hs8 62114909 62115779 -0.799238492232307
hs6 44214824 44221620 2.54433081933252
hs1 228270361 228286912 2.61500751759558
hs5 140026643 140042064 -0.0116458814738127
hs6 108532426 108582464 -0.523261341023954
hs5 179105629 179157926 0.962846749720818
hs12 108916357 108955176 0.96647196332883
hs2 220036619 220042828 0.627458267422803
hs10 112050488 112064709 -0.140798422057525
hs19 8509651 8553998 1.44893732808108
hs4 83273651 83295656 1.03287795751231
hs3 40498783 40503861 -1.30819643233835
hs1 228327663 228336685 2.3298362620842
hs19 18668572 18680197 0.26039412638297
hs19 2269485 2273487 2.50985681259069
hs1 44440159 44443967 1.44015502579602
hs16 75661622 75682541 -0.0323115132426182
hs1 226249552 226259702 -0.143068480036034
hs9 19375713 19380252 -0.96005170153289
hs17 44798948 44799533 2.51163203054985
hs17 20902910 20947073 0.696091881297956
hs16 2821415 2827298 1.97223889886309
hs16 85832239 85840650 -1.89438762496632
hs12 124069078 124083116 0.424134700624791
hs20 53691155 53691685 -0.811516965489806
hs9 7477045 7478320 0.174882008612794
hs8 42889337 42940931 1.38418736230037
hs11 118886422 118889401 -0.403295992219956
hs5 40825364 40835437 -0.379678730468958
hs5 130494720 130507428 1.1635921110346
hs19 3976054 3985467 -0.956052741631582
hs6 34256547 34393825 0.291699679047273
hs5 172410760 172462448 0.519829378938379
hs9 86582998 86595569 0.383496243035673
hs12 121746048 121837699 -0.449697043856819
hs15 60060543 60061347 -0.444920135022688
hs1 245014468 245027844 1.13008797485619
hs10 120794356 120840316 -0.342061913952055
hs12 104323885 104347423 1.36031477567841
hsX 64808257 64961791 0.397908281558362
hs19 39138289 39222223 0.85108067538922
hs21 27252861 27543446 -0.766465853065796
hs17 66507921 66547460 1.06941265962468
hs6 7541808 7586950 0.685038194236554
hs8 117858174 117887105 0.726635598632571
hs4 10075963 10118573 1.00281135850385
hs2 232318242 232348352 -0.843681950075039
hs17 33905065 34053436 0.588466243664312
hs3 183892477 183901879 1.76147352955442
hs17 57697219 57773671 0.0725088124893132
hs12 121124672 121139667 0.316899765409147
hs17 37026112 37078023 -0.480634864070812
hs11 65818200 65836779 0.592248975043852
hs1 54497347 54519177 -0.398463542243066
hs1 201452658 201478584 -0.232471198056137
hs19 47104331 47114050 0.467263257501481
hs5 138609441 138667360 -0.177596101757928
hs1 40505905 40538321 0.502550145188398
hs12 57057127 57082159 0.643376998895864
hs14 100800125 100843142 0.0798373441102367
hs3 155705093 155705965 2.14658169032121
hs9 131445703 131458679 -0.672175985031867
hs8 134249414 134314265 -0.586354821812629
hs17 16284112 16286059 -0.357364467245473
hs17 4848947 4852356 3.20456147221527
hs1 43990858 44089343 0.422247496862983
hs8 101928753 101965616 -0.795649710075706
hs21 33031935 33041244 -0.0945777162460555
hs2 242166679 242256476 0.287128460699471
hs1 32799433 32801980 -0.45229243798714
hs17 7143333 7146089 -0.0345741866247096
hs19 49403307 49426629 0.807773576676403
hs16 28390900 28415200 0.264464458409135
hs1 182350839 182361341 2.24002722908384
hs11 18415935 18429972 -0.476898416328597
hs5 180663909 180675096 -0.5758361291053
hs1 155978839 155990750 0.2480846869641
hs14 90862846 90874605 1.86029680357893
hs17 79801035 79818570 2.87704599336227
hsX 118602363 118605282 0.102477684172342
hs17 47481414 47492246 -0.589692158935438
hs1 152004982 152020383 1.54135057413355
hs20 44518783 44527459 -0.436674563798812
hs1 235272651 235292251 1.3615010757383
hs12 56119107 56123491 -0.278785959316773
hs19 14625582 14640582 0.0416128750144367
hs5 151040657 151066726 0.704967663821407
hs4 103715540 103790053 0.350937454718663
hs22 29190543 29196585 0.434813342082354
hs2 54683422 54896812 -2.29538572303331
hs2 20232411 20251789 -0.347911536341076
hs3 12881811 12881949 -0.230720603386722
hs11 2397407 2418649 0.139468467212938
hs22 21903736 21978323 0.737064888035512
hs21 46269500 46293752 -0.157571053508917
hs17 42422614 42430470 0.644109581759073
hs13 31032884 31191734 1.35014770534232
hs2 171458172 171458738 0.62531385181559
hs6 38643701 38670917 -0.0892414669478416
hs13 31002084 31002656 1.0891020114906
hs1 70671365 70718735 -0.534226707729447
hs16 70557691 70608820 -0.58545553347626
hs11 62327075 62359003 -0.306815691688215
hs5 137890571 137911133 0.505971249570988
hs2 9724101 9771143 -0.198765627477412
hs14 94517266 94547591 0.585664905752029
hs19 52693292 52730687 0.232453191491876
hs9 123970072 124095121 0.644883433442842
hs10 71029740 71161638 -0.158046947170149
hs7 6485584 6523873 0.369802327097961
hs14 74942895 74960880 0.132062664895768
hs12 120907653 120936296 1.33278323009471
hs16 11641853 11730237 -0.793740415541411
hsX 24806509 24807186 -0.0691554646424795
hs19 11546109 11561783 2.15143531317898
hs16 58741035 58768261 -1.4109745185426
hs20 1349622 1373806 0.76157347887886
hs17 7120444 7128592 -0.101750211969621
hs5 133484633 133512729 -1.55528812055377
hs20 31407699 31438211 0.692005655089463
hs12 58087738 58115340 -0.575364487712831
hs19 49990811 49995565 -0.647185841738093
hs7 108150677 108151420 -0.725061274734534
hs7 65888392 65888880 -0.152872126754957
hs10 104238986 104262482 0.211557082707419
hs11 34073230 34122703 0.360049700390107
hsX 153618315 153637504 -1.03533356779675
hs12 111157485 111180744 -0.351074080008802
hs2 65454887 65498387 0.655090607950086
hs6 64231666 64293492 -0.821030796657999
hs12 57106212 57125412 0.37697730212299
hs21 28515663 28516268 0.236219635802923
hsX 77320685 77384793 1.04812860462367
hs21 46225532 46238694 -0.746120342282158
hs1 153963235 153964626 0.0779756552093112
hs11 6634000 6640692 -0.672414137987705
hs1 1716729 1822495 2.00917903129387
hs11 71713910 71791739 0.565690669602086
hs11 77445520 77446071 0.441838248107228
hs12 131356424 131362223 0.370889140828725
hs11 64948037 64979477 1.49466401636605
hs17 74730197 74733456 0.584612583278084
hs7 128379346 128411861 0.742628637217143
hs17 46125691 46138849 -1.37096905729365
hs3 69134095 69155217 0.887568174131216
hs8 26371791 26515694 -0.194844042300314
hs15 69745123 69748255 -0.157057204611942
hs5 137946656 138270723 -1.00023601690837
hs11 1773982 1785222 1.60741404971514
hs9 96214004 96328397 -0.0140168637690667
hs2 85766288 85772403 0.610223052382356
hs1 182992595 183114727 -0.47142568003699
hs2 232571605 232578251 0.500577398419317
hs3 96068398 96069783 0.467756154032523
hs2 201675317 201688569 0.406836718915439
hs22 39915700 39918691 -0.667101472382942
hs20 57414773 57486247 -0.412115254541412
hs16 18792617 18801705 -0.204054099821743
hs4 122589110 122618268 -0.0882130890734523
hs1 26210672 26233482 0.487690283736767
hs12 57522276 57607134 0.589461236972218
hs9 127115745 127177723 0.266832266908972
hs1 160175127 160185166 1.00345471969136
hs19 39306062 39322645 -0.00961871493283617
hs2 10580094 10588630 0.671557664508935
hs15 90931450 91045475 1.0452020895468
hs22 42017123 42060044 0.332567199909461
hs22 41865129 41924993 0.505147271220974
hs12 51632076 51665146 -0.00732109497873168
hs4 88394487 88452213 -0.428860225018774
hs1 150547032 150552066 -0.618315577314497
hs6 31783291 31785723 -0.363172373981461
hs6 31795512 31798031 0.780871275452292
hs7 5566782 5603415 -0.912916166054911
hs1 109756540 109780791 -0.00816775866335817
hs12 50101508 50158717 0.325205817685619
hs5 176758563 176778853 1.65081709209298
hs5 21882694 21884421 1.37603161859005
hs7 143078173 143088204 1.92454354945299
hs19 1259384 1274879 -1.11576704345423
hs2 73460548 73480149 0.171618083060444
hs17 2496504 2588909 -0.294156272425688
hs14 24605367 24608176 -0.182909149776826
hs21 35275757 35288284 0.553688371360924
hs19 1438358 1440583 0.0594820245335725
hs19 38865176 38874464 1.20599560459875
hsX 119561682 119603220 0.823407106428494
hs12 6976283 6980112 0.478291345228168
hs3 52027616 52029958 1.08819632914304
hs11 67351066 67354131 1.23763260643783
hs11 118914900 118927913 0.682572322651209
hs19 46190712 46195827 0.671032264584751
hs1 11994262 12035595 1.32569702678504
hs17 30677136 30708905 -0.714118177560248
hs3 184016497 184026842 0.718170316749283
hs10 102106881 102124591 -1.09111517328816
hs12 69004619 69054372 -0.347797358844344
hs20 60962172 60963576 0.467193646747861
hs3 47892182 48130769 -1.74876343991803
hsX 152965947 152990152 0.435456857831829
hs8 11700033 11726957 0.697915286082104
hs1 220141943 220220000 -0.405969111235188
hs1 173446405 173457946 -0.533936076010058
hs11 67165654 67188654 0.75637479815239
hs1 110527308 110566357 0.41376570532351
hs16 71879899 71962913 -0.720761991313418
hs7 100271154 100276797 1.26320598939484
hs4 100869243 100871545 1.38544501270254
hs17 15932471 16121499 0.879101602511898
hs1 45240923 45244451 1.05275934122302
hsX 153576892 153603006 2.38347009453237
hs16 58553855 58663790 -1.02391002542013
hs1 55315306 55352891 0.889847987016266
hs15 66018392 66184329 1.71505270208195
hs11 7991798 8023409 -0.311841535690424
hs10 73576055 73611126 -0.530834896179787
hs20 48552948 48570429 1.25455206445917
hs19 17970685 17974962 3.10988563791428
hs12 16035325 16056412 -0.983619283321151
hs1 151955391 151966866 -0.584057015553308
hs21 30428126 30446118 0.236167807570432
hs20 2632791 2639039 1.40996087666261
hs6 170844205 170862429 1.37331118268495
hs2 62095224 62115939 -0.896494206147972
hs2 46520806 46613836 -0.398447681691794
hs9 33025209 33039905 -0.410341989783062
hs1 151227179 151239955 0.687528979017412
hs16 21963981 21994981 0.565008794722218
hs14 103985996 103989448 -0.826606262061702
hs1 113243728 113250056 1.8407736967561
hs10 99185917 99193198 -0.936572568200001
hs2 191829084 191885686 0.584161530402845
hs17 37009116 37009247 0.778354050023216
hs6 7268539 7347679 -0.559328536188561
hs3 185633694 185655924 0.800264576609293
hs12 2904119 2914576 1.79245415059204
hs1 156711899 156736717 -0.0944429694124267
hs4 169418217 169849608 1.33515580250817
hs10 103544200 103578696 -2.21283454979222
hs12 9092959 9102551 -0.225963463998895
hs20 32868074 32899608 1.33701102593109
hs6 30457244 30461982 -0.00227239915009214
hs11 809647 812880 0.540866538952181
hs1 156278759 156337664 1.65145069396309
hs8 38585704 38710546 -0.778258058282244
hs3 186500994 186507689 -0.542618170943504
hs2 27604061 27632554 -0.0446228608603239
hs14 56025790 56168244 -0.727668495680165
hs1 159887897 159895522 2.23723482273354
hs11 126132814 126139039 1.03769515060376
hs1 33789224 33896653 -0.887078803049929
hs12 92536286 92539673 1.10155861367645
hs19 48885827 48894810 1.44158910073136
hs17 76967320 76976191 1.21649285670623
hs11 62623518 62656352 -1.25049855674858
hs12 120875893 120878545 0.253548907359578
hs5 81569177 81574396 -0.770330319482175
hs9 123940415 123985292 0.947573911238688
hs14 75598173 75643334 -0.831096619139581
hs10 75757872 75879918 0.432374196535449
hs12 57923885 57941114 0.285093558342911
hsX 71475529 71497150 -0.550891421703245
hs6 18224099 18265054 -0.485303808750883
hs19 13049392 13055303 1.02354518145989
hs8 146015150 146017972 0.391897479927341
hs1 93297582 93307481 0.0988143954366176
hs1 8412457 8877702 -0.339475969559475
hs16 83841448 83853342 -0.743135306812668
hs2 98443711 98444013 -0.233070768417539
hs4 83739814 83822319 0.389375865546947
hs10 88810243 88854623 -0.640790875473369
hs12 6857170 6876641 0.0575378847170249
hs8 56979854 56987069 -1.15857156362565
hs7 98923521 98985787 -0.413028266657518
hs12 4382938 4414516 -0.905536593428142
hs16 2563871 2570219 0.330005275146947
hs2 86371055 86422893 1.40137977330306
hs11 57093459 57103351 1.5751003377004
hs8 59465483 59495419 -0.890274052470462
hs16 31191431 31203127 -0.417534895527311
hs9 36190853 36304778 -0.505553479217426
hs16 30454952 30457502 -0.267656249195603
hs2 101618177 101640494 0.117422232666039
hsX 47050260 47074527 0.47511984157337
hs10 116190872 116444762 -0.885630624126062
hs16 30064411 30081778 0.705067943568299
hs15 64448011 64455404 0.636391312952931
hs3 150259781 150321015 0.356382203556043
hs15 77336359 77376326 0.814046684220616
hs10 90694831 90751147 0.112250904210017
hs1 40538379 40563375 0.0109916571125925
hs7 27778950 27884183 0.948778082910909
hs2 63815743 63834331 -0.35885525412689
hsX 19362011 19379823 -0.198881666267286
hs5 150480273 150537443 -0.330625613128062
hs11 33719807 33757991 0.910640302606783
hs11 57364860 57382326 1.05041582133816
hs17 40976402 40995774 0.300586104341163
hs14 62162231 62214976 0.314879788764438
hs19 59055458 59062089 2.62519638397462
hs2 27593389 27599995 0.0356358514442068
hs11 9406169 9469673 -1.1148733508803
hs2 114647537 114720173 0.6333207363399
hs11 66384097 66413940 -0.0473405685125794
hs12 106631655 106698057 0.46421607119057
hs16 70286198 70323446 0.34681483184024
hs20 48697661 48732496 -0.204887874516245
hs1 201977073 201986316 0.280527498695408
hsX 153058971 153063960 1.13478838671488
hs12 6308881 6347425 1.2853607556041
hs19 12907634 12912694 2.19239469133978
hs2 26466038 26513336 -0.519975769867543
hs1 145438469 145442635 -1.08991685202822
hs3 128338817 128399918 0.791433777285304
hs9 75766673 75785309 -1.44262927330085
hs4 57301907 57327534 1.3872031124723
hs17 39775692 39943183 0.700898726550449
hs1 17012116 17012550 1.54897145922063
hsX 20142636 20159962 0.313963095835318
hs22 32340447 32353590 1.16622039447843
hs20 17550508 17590564 1.78000526763565
hs5 140698057 140700330 -0.369779559340891
hs2 99953816 100017789 0.570876704258252
hsX 2609220 2659350 -0.350584899576345
hs12 21788276 21910791 -1.25513716482807
hs5 179041179 179061785 0.209107472174477
hs20 36120874 36156333 -0.558254529582502
hs12 120634489 120639038 0.640143086050802
hs10 111756126 111895323 0.551081797954987
hs4 108910870 108956331 -0.434243491693305
hs10 3108525 3179904 0.917366140532029
hs15 69070874 69113236 0.717644982813187
hs19 13056669 13064456 0.839883012102015
hs3 50263724 50296787 -0.651518340335041
hs5 172195093 172198198 0.681300305191466
hs20 36756863 36794980 1.04807191886537
hs11 73386683 73472182 0.544864264957674
hs6 33239787 33244287 -0.166988907783617
hs19 40854363 40886346 1.73080945027202
hs20 1093906 1160596 0.418732247753681
hs5 137087075 137090039 0.552048491006168
hs3 121382046 121468602 0.932423882239149
hs20 35169887 35178228 2.03552054130529
hs11 70244510 70282690 -0.369380968275449
hs9 124101355 124132531 -0.397119295485483
hs11 31833939 32127301 0.339067466081499
hs1 40026488 40042462 0.443359463617803
hs7 74071994 74175026 0.291513911119333
hs8 145149930 145152428 0.0453984250529658
hs7 102984701 103009842 -0.205716133521102
hs16 55423612 55540603 1.05066967074108
hs2 198254508 198299815 -0.484022918541571
hs3 47626762 47823596 -0.885895799583558
hs22 42069934 42086508 -0.541852394112727
hs13 100153671 100216260 0.163789720734394
hs17 76164639 76169608 0.766877191591467
hs17 36921942 36956379 -0.595496039838878
hs2 74588281 74619214 2.01186104139269
hs6 136578001 136610989 -0.340691649374559
hs21 34914924 34949812 0.899868350507981
hs12 120648250 120703574 0.3348120600403
hs17 66031635 66042958 0.491331215048817
hs8 20054878 20084330 -0.675363119449033
hs12 49521565 49525180 0.378275333936108
hsX 16857406 16888537 0.0282992506232489
hs5 218356 256815 -0.24266531267736
hs14 50043390 50065408 -0.858628150911734
hs5 10679342 10761384 0.60879212791664
hs3 57557090 57583947 1.84277721697926
hs3 139074442 139108574 0.525952547457326
hsX 40944888 41095832 -0.471027291917427
hs21 45719934 45747259 -0.810358095926238
hs1 144146808 144224481 0.605477422627931
hs22 38071615 38075813 0.9957538980946
hs19 1103936 1106787 0.582372831563216
hs15 39873280 39891667 0.576060963915683
hs20 47662849 47713489 -1.38993374509262
hs16 28853732 28857729 1.1902316005368
hs20 60711791 60718496 0.770903186387454
hs7 44154286 44163957 1.06749219385077
hs4 166282346 166419472 1.36633161644589
hs1 10458649 10480201 -0.316894811168178
hs11 63742079 63744015 0.145595286850014
hsX 118370216 118378429 1.14678860764049
hs17 7210318 7215774 0.366026531527453
hs3 124480795 124620265 -0.928555078435863
hs5 180217541 180242652 0.4871646122978
hs17 40023161 40086795 1.060576176966
hs2 38970741 38978636 -0.557480268316681
hs16 68771128 68869451 1.36636007475431
hsX 100663283 100669121 1.482617602297
hs5 108670410 108745695 1.14807006490544
hs5 85913721 85916779 -0.201960310493755
hs10 135175984 135187193 0.454078481206448
hsX 49028273 49031588 -0.749361489681792
hs6 33043703 33054978 0.724138637316832
hs2 170648443 170668574 0.93822370530471
hs17 40276994 40307035 0.578663465748127
hs7 23275586 23314727 0.813631269933705
hs14 67826714 67853233 -0.397264758848374
hs1 154244987 154248351 0.32473257480811
hs2 178092323 178257425 -0.215529201938944
hs22 33197687 33259030 1.72273317066909
hs3 151961617 152183569 1.15477234173746
hs1 12040238 12073571 0.207442511853799
hs17 43128978 43186384 0.833315082314783
hs12 10851683 10875911 0.744973389986533
hs4 57896939 57976551 1.51330016608997
hs1 31404353 31538838 -0.223738801217912
hs17 79825597 79829282 -0.806437675519797
hs3 5020801 5027008 0.95309743613703
hs1 27226729 27273353 1.49965879958872
hs16 75681684 75795770 -0.450135089072139
hs11 57480072 57508445 0.603541344971543
hs11 118443105 118473748 0.944581927331553
hs19 34919257 34960853 -0.642631738137659
hs22 32870663 32894818 0.202821654529906
hs1 110091233 110136975 0.274399416596157
hs12 6679249 6716642 -1.38853108133404
hs10 124221041 124274424 -0.0411467804013697
hs4 3508103 3534286 0.0186914602958641
hs6 33588142 33664351 -0.358050421461643
hs17 1421012 1466110 0.210000441312831
hs2 209100951 209130798 -0.0933632971423872
hs19 48281829 48287943 1.50971192566844
hs16 87863629 87903094 0.988952862624257
hs6 111195973 111216916 -0.730995988658178
hs2 231921578 232037541 -0.278302889805763
hs1 167498914 167523004 -0.364299907214706
hs21 45192393 45196326 0.720745272895355
hs20 5095599 5107272 1.31710332451564
hs20 17594323 17662940 -1.18771171235537
hs17 26662628 26674035 -0.250074040124785
